transactionId,userId,cardNumber,amount,location,date,time,cardType,merchant,payment_status,is_fraud
TX1917031,U9052,0682115669866105,753.68,Mysore,2019-08-14,22:13:57,American Express,Best Buy,Success,yes
TX8873962,U5631,2091479066542614,235.65,Kolkata,2018-11-09,09:47:32,American Express,ExxonMobil,Success,no
TX6090960,U9366,0910867942309121,1109.92,Goa,2021-07-01,17:13:15,Diners Club,Shell,Success,no
TX3684506,U8799,8547257344826968,1382.33,Mandya,2024-08-22,03:54:32,RuPay,Amazon,Success,no
TX7633180,U8526,3228060657495713,1155.26,Kochi,2023-09-09,02:15:26,American Express,Walmart,Success,yes
TX4837111,U7668,2812216533544945,13.94,Mysore,2024-05-22,17:30:32,MasterCard,Best Buy,Success,no
TX7022757,U3121,5504334716191798,1061.68,Chennai,2019-05-24,16:19:03,Visa,Amazon,Success,no
TX4887474,U7449,5323199048060367,353.69,Udaipur,2020-08-08,09:58:31,Diners Club,Apple Store,Success,yes
TX3066406,U1776,5445925169929933,1419.51,Shillong,2018-07-18,12:33:34,Diners Club,Shell,Success,yes
TX1025485,U9136,5915548656243222,1270.16,Delhi,2020-11-18,00:10:31,American Express,Amazon,Success,no
TX2727922,U704,1080875287176788,1986.43,Jaipur,2022-09-20,10:03:04,American Express,Flipkart,Success,no
TX9616633,U5469,7376109965337969,572.66,Mumbai,2022-04-14,09:02:09,Diners Club,Target,Success,no
TX1341099,U5865,3748568132006184,1332.93,Udaipur,2021-10-25,02:11:58,MasterCard,ExxonMobil,Success,no
TX9430451,U6889,7483039046765182,1078.39,Leh,2018-05-14,04:07:57,Visa,Shell,Success,no
TX5933561,U4767,8392215431879719,394.85,Shillong,2021-05-18,15:27:01,American Express,ExxonMobil,Success,no
TX9875149,U7067,8544611357665760,266.64,Kolkata,2019-12-20,16:51:12,Diners Club,ExxonMobil,Success,no
TX3180542,U6085,9064252533898032,1409.09,Udaipur,2024-11-18,22:26:43,RuPay,ExxonMobil,Success,no
TX1893371,U9475,9774177811938656,110.61,Kochi,2021-03-14,16:45:10,Visa,Best Buy,Failed,no
TX9980298,U2653,6956948646809040,313.6,Mandya,2023-03-24,04:07:14,Visa,Amazon,Success,no
TX6552157,U4871,6056434977361492,1142.45,Shillong,2021-08-30,14:53:17,American Express,Best Buy,Success,no
TX4066954,U4173,9303492398718549,1495.15,Hyderabad,2023-05-05,15:28:27,American Express,Walmart,Success,yes
TX4969989,U158,3719997251166493,621.65,Delhi,2023-04-03,13:52:25,RuPay,Target,Failed,no
TX3790084,U3626,9256035642884905,347.47,Leh,2020-10-17,09:33:27,MasterCard,Best Buy,Success,no
TX7332621,U40,7144836909583883,892.1,Chennai,2020-12-02,01:00:26,RuPay,Starbucks,Success,yes
TX1866524,U3520,9447666806292309,70.45,Goa,2019-06-18,14:48:17,American Express,Best Buy,Success,no
TX2241390,U8623,4301202560864790,1723.47,Leh,2020-11-25,01:44:23,Diners Club,Starbucks,Failed,no
TX9636879,U6642,0660977546581824,1813.66,Mandya,2024-05-01,02:07:20,MasterCard,Flipkart,Success,no
TX4783092,U6722,4571723351172617,147.46,Kolkata,2021-05-09,23:06:52,American Express,Target,Success,no
TX3062102,U2318,6519171003669760,538.34,Darjeeling,2020-09-22,04:14:03,Visa,Starbucks,Success,no
TX4569461,U8474,0611098342558007,696.61,Kolkata,2024-12-12,19:12:59,Visa,Target,Success,no
TX1760784,U4330,7474046768102765,1063.21,Jaipur,2022-05-24,09:22:07,American Express,McDonald's,Success,yes
TX6533587,U1435,0728177211801148,945.96,Kolkata,2023-05-22,14:31:56,Diners Club,Amazon,Success,yes
TX2251750,U1157,6438702682726182,156.42,Leh,2024-10-23,08:13:33,Diners Club,Flipkart,Success,no
TX2501748,U8138,8056339628401732,323.8,Goa,2020-04-08,06:16:50,Diners Club,Target,Failed,yes
TX3666150,U7672,4623236989531001,1610.39,Mysore,2019-03-10,12:34:56,Diners Club,Flipkart,Success,yes
TX6510976,U9583,6168318241347285,667.78,Chennai,2020-06-04,19:37:20,American Express,Walmart,Success,no
TX5908345,U6978,9263427619355735,1408.19,Leh,2019-12-13,18:10:51,RuPay,Walmart,Failed,no
TX8231893,U4886,1262338599053628,1382.83,Bangalore,2021-12-06,10:00:08,American Express,Starbucks,Failed,no
TX2282020,U6253,4858808890493430,926.89,Mandya,2018-03-13,10:38:57,American Express,Apple Store,Success,no
TX7794529,U3044,3024360039278898,748.4,Hyderabad,2020-03-30,20:53:12,MasterCard,Flipkart,Failed,no
TX7793499,U628,1493986724237273,1844.45,Delhi,2024-12-19,04:15:15,RuPay,ExxonMobil,Success,no
TX4346475,U2557,6682234869004759,1500.15,Udaipur,2018-05-04,23:56:49,American Express,ExxonMobil,Success,yes
TX2397607,U8683,6517363183528626,282.24,Udaipur,2023-09-17,21:32:11,Visa,Apple Store,Failed,no
TX5447650,U721,4704027025013598,1753.48,Hyderabad,2025-06-19,19:35:44,Diners Club,Flipkart,Failed,no
TX6870772,U5805,4853827757154450,409.02,Mysore,2023-05-18,23:09:03,RuPay,Shell,Success,no
TX1452109,U1825,4848083573296422,1898.21,Kolkata,2021-01-01,18:27:45,MasterCard,Apple Store,Success,no
TX4423732,U772,7884690760299316,1142.31,Kolkata,2019-09-28,06:35:59,American Express,Walmart,Success,no
TX7610205,U313,5679819083434869,1710.66,Leh,2018-10-22,11:32:59,Visa,Flipkart,Failed,no
TX2306458,U589,8298532923637005,893.2,Darjeeling,2021-03-23,02:19:52,American Express,ExxonMobil,Failed,no
TX1338108,U5173,6331717040186655,1944.28,Chennai,2023-03-27,18:42:05,Visa,Shell,Failed,yes
TX6612871,U7091,3036957152781849,974.4,Hyderabad,2019-10-06,05:32:57,Visa,Apple Store,Success,no
TX3851692,U4774,9354810762035129,1596.96,Delhi,2023-05-27,16:19:47,Diners Club,Shell,Success,no
TX8098661,U1051,9423357612447439,1498.44,Darjeeling,2018-08-14,07:03:21,MasterCard,Apple Store,Success,no
TX5163441,U7751,2550086105444793,1126.82,Chennai,2020-12-02,23:28:47,Diners Club,McDonald's,Success,yes
TX2783976,U5552,8595114415470519,1701.77,Mandya,2025-03-01,23:30:02,Diners Club,Shell,Success,yes
TX3833990,U9790,4510038936961780,648.44,Kolkata,2024-03-27,03:05:53,American Express,Walmart,Success,no
TX4982783,U6986,2585456856253060,879.65,Hyderabad,2019-12-06,09:04:05,American Express,Walmart,Success,no
TX8336969,U4967,2614458567387475,1838.18,Hyderabad,2019-06-28,13:24:28,Diners Club,ExxonMobil,Success,yes
TX4316405,U5573,0556573153032166,120.81,Bangalore,2024-07-28,17:29:34,RuPay,Best Buy,Success,no
TX1318348,U3605,3829064816781108,1815.91,Kolkata,2021-06-06,07:34:02,Visa,Apple Store,Failed,no
TX7283337,U9502,1067776482216753,1814.52,Varanasi,2024-04-16,11:22:56,MasterCard,Starbucks,Success,no
TX6434672,U7724,7192643913949916,1911.87,Chennai,2022-07-19,17:19:04,RuPay,Starbucks,Failed,no
TX8123371,U6610,5872724186209648,1455.17,Chennai,2022-01-01,02:13:07,Diners Club,Amazon,Success,no
TX5551801,U7573,2719662754276049,774.43,Goa,2018-12-11,10:17:45,RuPay,Shell,Success,no
TX7895718,U4118,1189102831883269,495.67,Goa,2018-12-28,16:58:40,MasterCard,Shell,Success,no
TX8958561,U6069,3972205986629061,715.5,Jaipur,2018-04-07,05:20:25,RuPay,Shell,Success,yes
TX8241244,U6357,2360242799440753,1619.08,Mumbai,2020-04-22,10:13:23,American Express,Flipkart,Success,no
TX1866884,U1141,0375905196060232,1197.53,Leh,2024-12-10,14:00:06,Visa,Amazon,Success,no
TX1381862,U6693,0257109256642721,1881.7,Leh,2021-05-09,20:44:46,Visa,ExxonMobil,Success,no
TX9885409,U7224,7622576040559963,510.6,Jaipur,2023-02-16,02:09:34,MasterCard,Starbucks,Success,no
TX4891313,U6948,5823313737294100,52.91,Varanasi,2024-04-26,21:36:37,Diners Club,ExxonMobil,Success,no
TX6299540,U5865,4981186762364012,29.69,Jaipur,2025-06-17,04:27:02,MasterCard,McDonald's,Success,no
TX3929526,U7457,2979423265072588,1927.25,Goa,2018-02-10,09:59:25,Diners Club,Apple Store,Success,yes
TX7329821,U5763,7518390571978316,1162.8,Varanasi,2021-05-11,11:56:05,Visa,ExxonMobil,Failed,no
TX3906754,U5655,8705419100628231,421.43,Goa,2019-03-18,13:36:36,RuPay,Shell,Success,yes
TX7759887,U1440,1079140702398755,1416.91,Bangalore,2018-09-17,20:36:31,RuPay,McDonald's,Success,no
TX6022335,U3151,9958168007105519,1528.46,Varanasi,2022-02-06,16:09:46,RuPay,Walmart,Success,no
TX1970991,U4686,6821607820862708,1892.4,Kolkata,2019-07-15,01:13:21,Diners Club,Flipkart,Success,no
TX1177028,U1636,6237509450620428,816.89,Bangalore,2019-06-27,04:40:47,MasterCard,Starbucks,Success,no
TX8883508,U8487,8529062123434480,373.81,Bangalore,2021-03-12,17:53:42,American Express,Starbucks,Success,no
TX9303534,U5137,8156968300801960,1878.35,Kolkata,2018-11-06,22:57:42,Diners Club,Best Buy,Success,no
TX7164296,U24,7820535478892147,838.24,Goa,2018-02-03,09:11:32,American Express,Shell,Success,yes
TX8566231,U7991,7321583764592165,197.67,Goa,2019-03-11,23:06:04,MasterCard,Best Buy,Success,yes
TX6353846,U4078,9122575050457222,1631.09,Bangalore,2025-03-18,01:34:33,MasterCard,Amazon,Success,no
TX5217407,U5233,9569687344237294,1847.15,Mandya,2019-05-20,07:39:12,RuPay,McDonald's,Success,no
TX3942558,U2651,3711997017644315,1564.93,Udaipur,2020-12-24,16:12:18,Diners Club,ExxonMobil,Failed,yes
TX4342933,U7381,6510883102499204,1752.38,Leh,2024-09-13,11:57:10,MasterCard,Apple Store,Success,no
TX4378186,U6814,3049643001193264,545,Mumbai,2021-03-25,19:36:49,Visa,Apple Store,Success,no
TX6995422,U5209,7436100129777277,1135,Bangalore,2023-02-19,21:56:56,RuPay,ExxonMobil,Failed,yes
TX6143545,U8969,9695726484824865,544.68,Bangalore,2022-07-04,02:53:47,Visa,Shell,Failed,no
TX7719186,U4838,0366291539980825,1522.74,Goa,2018-10-16,13:53:17,American Express,Shell,Success,no
TX5717268,U728,8206434969052629,158.99,Mandya,2018-06-16,08:36:32,Visa,McDonald's,Failed,no
TX7188805,U1216,0148017472909537,1142.13,Kochi,2021-07-18,14:51:55,Visa,Amazon,Success,no
TX6495647,U2850,9521887954774499,903.16,Kolkata,2021-01-22,15:16:34,RuPay,ExxonMobil,Success,no
TX5361934,U1991,4521077862661269,1126.41,Chennai,2023-05-15,14:37:56,Visa,Walmart,Success,yes
TX1748596,U6755,0767791159713681,1363.33,Jaipur,2021-09-12,06:59:29,American Express,Shell,Success,no
TX6926833,U6644,0679035667485412,1919.53,Shillong,2022-02-07,13:53:22,MasterCard,Starbucks,Success,no
TX5239537,U2763,5548793826592872,1989.12,Shillong,2024-09-03,16:51:10,RuPay,Target,Success,no
TX2259773,U9899,3502895270058855,1632.55,Goa,2021-04-23,12:59:24,American Express,Shell,Success,no
TX7795125,U8799,3189363108359250,666.26,Udaipur,2019-09-11,06:16:45,Visa,ExxonMobil,Failed,yes
TX5769925,U8864,1974207076287066,265.04,Leh,2021-12-15,06:45:25,Visa,Walmart,Failed,no
TX1083865,U1311,6492871012556230,1483.35,Hyderabad,2019-03-21,10:02:46,Visa,Best Buy,Failed,no
TX1716521,U227,3182970242853282,821.23,Delhi,2021-09-14,01:25:10,American Express,ExxonMobil,Success,yes
TX6427953,U1809,7977770196482783,549.94,Leh,2018-01-08,15:15:37,Diners Club,Apple Store,Failed,no
TX3147007,U1744,5471665496368338,1685.74,Jaipur,2021-11-13,15:37:39,American Express,Apple Store,Success,no
TX9641311,U6752,7446593655717392,187.96,Mysore,2020-07-24,23:34:05,Visa,Target,Success,no
TX8465745,U8791,3288870215851996,214.17,Hyderabad,2020-07-25,07:36:28,RuPay,Shell,Success,no
TX8563581,U2540,8583831825053049,1867.13,Darjeeling,2022-07-08,01:09:06,American Express,Starbucks,Success,no
TX9097368,U9281,0053914654553456,1638.71,Mumbai,2023-01-08,11:23:06,MasterCard,McDonald's,Success,no
TX2452932,U8721,7425603116887577,965.1,Leh,2021-08-28,18:50:36,American Express,Target,Success,no
TX1928820,U8346,1351917123833343,1091.1,Goa,2021-05-20,09:13:27,MasterCard,Walmart,Success,no
TX5594366,U1831,4183328481024360,679.85,Mandya,2022-10-14,06:33:18,American Express,Best Buy,Success,yes
TX7681730,U4344,9781017026901465,1145.63,Kochi,2022-09-08,21:43:25,Diners Club,McDonald's,Success,yes
TX8595558,U8069,1448204713841313,1832.52,Shillong,2022-06-08,18:46:42,Diners Club,Starbucks,Success,no
TX9943793,U5473,3359018738499185,597.54,Kochi,2022-07-02,23:11:49,Visa,Starbucks,Success,no
TX3637488,U3749,8349425292485822,1286.91,Darjeeling,2019-11-05,17:25:35,Diners Club,Apple Store,Failed,no
TX3565558,U4176,8136740047542592,220.46,Delhi,2021-11-29,09:18:35,MasterCard,Shell,Success,no
TX3252262,U7536,4628634727515992,1716.02,Bangalore,2019-10-04,21:36:56,RuPay,Flipkart,Failed,no
TX7298645,U6943,4498252891868982,1623.47,Mandya,2024-02-06,18:29:53,MasterCard,McDonald's,Success,yes
TX9255273,U4731,0564031569824224,848.05,Shillong,2019-06-15,23:35:16,RuPay,ExxonMobil,Failed,no
TX3009717,U2507,6993683822420203,645.72,Mandya,2021-06-15,14:10:15,Diners Club,Amazon,Failed,no
TX4760150,U5875,7722152948418683,1768.7,Delhi,2021-01-03,20:49:32,Visa,Apple Store,Failed,no
TX4689420,U4380,6885872547432435,1439.5,Udaipur,2020-04-16,01:01:43,Diners Club,Best Buy,Success,no
TX2188223,U9323,5278457607583626,264.07,Jaipur,2018-11-02,00:53:16,American Express,Target,Success,yes
TX5317677,U9725,2208979376318296,1614.07,Hyderabad,2019-02-23,20:19:35,MasterCard,McDonald's,Success,no
TX4290672,U9884,4232471771926261,1314.91,Mumbai,2022-04-08,06:58:44,Diners Club,Target,Success,no
TX4934696,U5223,6024156965438056,1524.82,Kolkata,2020-07-23,07:42:01,Diners Club,Best Buy,Success,no
TX7236564,U146,1752055260067754,1290.82,Delhi,2024-09-06,15:19:17,RuPay,Apple Store,Success,yes
TX2094387,U7375,5319807653748275,634.79,Chennai,2023-02-09,21:44:59,Diners Club,Flipkart,Success,no
TX2532958,U8505,7577131011259041,1098.24,Bangalore,2024-01-03,10:21:48,American Express,Apple Store,Success,no
TX7270343,U5886,7777306881602861,1894.66,Jaipur,2020-10-07,17:28:00,Diners Club,ExxonMobil,Failed,no
TX1020159,U1838,1022530106642013,1738.89,Udaipur,2019-04-16,10:44:52,American Express,McDonald's,Success,no
TX7045057,U8011,6775470467568060,232.73,Jaipur,2024-06-27,12:52:07,Visa,Starbucks,Success,no
TX7862434,U8247,7244913011575838,223.54,Shillong,2019-03-22,09:42:03,Visa,Walmart,Success,no
TX6028442,U9689,9701396083756427,176.46,Varanasi,2021-02-19,02:23:30,Visa,Best Buy,Success,yes
TX6693493,U7708,5237882321391684,587.84,Goa,2020-04-11,02:21:59,RuPay,Walmart,Success,yes
TX4768304,U3356,6516982821695228,1955.29,Udaipur,2018-11-11,11:21:25,Diners Club,McDonald's,Success,yes
TX7859215,U3212,2298041944559191,391.68,Leh,2023-10-27,08:40:23,Visa,Target,Success,no
TX8750673,U1426,3773748026963143,1142.45,Delhi,2023-05-30,14:56:45,MasterCard,Starbucks,Failed,no
TX1228122,U3070,9851281137092514,1247.38,Shillong,2022-04-29,06:33:51,Diners Club,Shell,Success,no
TX2987918,U6652,9612435382342234,1294.2,Leh,2019-06-11,14:54:43,Visa,Amazon,Failed,no
TX8839691,U8811,2508891406682398,557.11,Kolkata,2019-12-12,06:27:27,Visa,Best Buy,Success,no
TX8345648,U2655,7432891431063654,381.02,Mysore,2019-10-17,08:53:23,American Express,ExxonMobil,Success,no
TX3515768,U7672,1180874372914163,1016.09,Goa,2021-03-20,04:32:21,Visa,Flipkart,Success,no
TX5146979,U629,5635784783072439,1313.57,Delhi,2024-09-17,11:22:32,American Express,Walmart,Failed,no
TX3173880,U9254,3707961556381886,473.72,Darjeeling,2019-06-02,18:00:51,RuPay,Target,Success,no
TX2466449,U3658,7798371508276292,737.97,Mandya,2022-11-13,00:06:40,American Express,ExxonMobil,Success,no
TX7913383,U9548,4341193607813419,919.28,Goa,2025-02-06,21:00:22,American Express,Starbucks,Success,no
TX2068347,U9005,3199953945420724,515,Shillong,2023-09-21,02:06:51,Visa,Shell,Success,no
TX5925439,U2398,4519103542347449,936.2,Bangalore,2022-07-16,18:58:55,American Express,Best Buy,Success,yes
TX1711218,U8011,9175666291277314,394.18,Jaipur,2019-01-30,10:28:23,American Express,Shell,Success,no
TX1625482,U3593,3903846881794925,229.11,Hyderabad,2019-02-27,10:21:53,American Express,McDonald's,Success,no
TX7150347,U5766,2733495638362693,1176.35,Mandya,2020-04-11,14:42:46,Visa,Flipkart,Success,no
TX1975962,U9950,6977386892693961,1922.24,Mandya,2018-09-02,12:49:57,RuPay,Target,Success,no
TX7620763,U5400,3132501597825445,1541.26,Jaipur,2021-10-01,04:46:03,Diners Club,Walmart,Success,no
TX8801158,U9277,3663975074071511,1709.3,Kochi,2021-08-16,08:41:57,RuPay,Flipkart,Success,yes
TX8546990,U8567,1388802964100502,198.49,Mysore,2018-04-06,17:24:56,Visa,Flipkart,Success,no
TX4609177,U6847,3679350889838196,1157.49,Mandya,2025-04-24,10:54:11,MasterCard,Starbucks,Failed,yes
TX8833694,U4140,4331477367381284,1033.89,Varanasi,2025-03-19,07:05:06,RuPay,Apple Store,Success,no
TX9497839,U2617,0747286207391286,762,Mumbai,2021-02-28,21:18:35,Diners Club,Shell,Success,no
TX6142983,U9201,3376784545004352,1637.33,Leh,2020-01-06,12:06:20,American Express,Walmart,Success,yes
TX8905601,U1282,4508920071217818,312.43,Delhi,2018-02-02,01:24:56,RuPay,Starbucks,Success,yes
TX6586968,U3175,7545205505447605,619.88,Darjeeling,2021-10-02,00:07:11,American Express,Walmart,Failed,no
TX5998582,U9552,5210362640511649,1346.09,Kolkata,2022-01-25,16:32:27,RuPay,Best Buy,Failed,yes
TX4441158,U4885,4149964928839963,232.95,Mandya,2022-03-20,18:02:02,Visa,Apple Store,Success,no
TX4305962,U2460,8370309638604089,285.18,Chennai,2024-10-04,19:18:28,American Express,Starbucks,Success,no
TX7436118,U9683,8601965367667627,111.73,Bangalore,2023-05-23,22:49:49,Visa,Target,Success,no
TX7293977,U9782,3578737280317251,565.16,Delhi,2022-11-21,02:12:48,Visa,ExxonMobil,Success,yes
TX1251632,U8317,2739066833108892,18.8,Leh,2018-06-03,03:33:57,American Express,Flipkart,Failed,no
TX7478249,U6110,0101505935188051,960,Udaipur,2022-01-06,13:23:27,Visa,Amazon,Success,no
TX6672869,U9097,9409333006571103,1469.07,Kochi,2018-05-24,04:39:18,Diners Club,McDonald's,Success,no
TX2104700,U3009,7918447102059007,731.38,Kolkata,2018-11-22,05:38:02,Diners Club,Flipkart,Failed,no
TX2353252,U8320,3394219518454606,535.17,Mysore,2023-10-08,20:14:50,Visa,Flipkart,Success,no
TX4373511,U3709,0422360559949608,357.98,Kochi,2019-07-13,17:05:48,MasterCard,Flipkart,Failed,no
TX2537389,U3669,1184087636648906,1969.07,Mysore,2021-11-08,14:29:45,Visa,Target,Success,no
TX8897262,U5730,2848400038583534,1237.44,Bangalore,2024-07-04,14:30:33,RuPay,Target,Success,yes
TX4791302,U1660,5991499622480026,279.26,Jaipur,2022-10-01,11:19:59,RuPay,Apple Store,Success,no
TX5982968,U4460,3431348386063025,1897.93,Varanasi,2021-09-16,10:23:13,Diners Club,McDonald's,Success,no
TX3786987,U2054,3969021715867047,258.11,Chennai,2024-08-22,18:01:31,American Express,Walmart,Success,no
TX9944019,U1121,0668673675962353,1536.65,Kolkata,2019-01-05,10:28:43,American Express,ExxonMobil,Success,no
TX4614923,U8573,9593463905711634,658.45,Kolkata,2021-03-24,12:31:49,Diners Club,ExxonMobil,Success,no
TX1766070,U1636,1840817910304446,524.48,Hyderabad,2021-09-23,21:19:19,Visa,Walmart,Success,no
TX9027063,U7009,1688487973066670,204.75,Bangalore,2024-12-16,00:13:27,MasterCard,McDonald's,Failed,no
TX9640911,U8448,2582796191802509,1860.45,Varanasi,2023-06-18,21:43:49,RuPay,ExxonMobil,Success,no
TX7683782,U9203,7502627622115188,1377.09,Delhi,2019-06-07,00:17:40,Visa,Walmart,Failed,no
TX8703596,U5134,6100887786402269,451.33,Hyderabad,2024-10-09,20:44:06,Visa,Apple Store,Success,no
TX2709262,U7368,8037601540880554,1266.15,Udaipur,2018-08-17,18:58:05,Diners Club,Apple Store,Success,no
TX4276521,U8514,2756446537456392,164.18,Varanasi,2018-10-26,08:16:30,Visa,Apple Store,Success,yes
TX6371492,U2792,8983717367412829,1282.9,Shillong,2022-04-04,06:28:09,MasterCard,Starbucks,Success,no
TX6448730,U8512,4405077973521354,1252.62,Darjeeling,2018-03-21,04:17:39,MasterCard,Best Buy,Success,no
TX5685412,U5013,0651120155722752,920.22,Chennai,2022-12-25,20:22:33,American Express,Apple Store,Success,no
TX2514209,U7169,3158072277959964,1843.7,Mysore,2021-05-10,05:41:22,American Express,Amazon,Failed,no
TX3960482,U1659,1860477528108221,1065.85,Goa,2020-08-07,03:32:41,RuPay,McDonald's,Failed,yes
TX6560127,U3667,5352344323527987,275.96,Jaipur,2019-10-11,18:24:45,Diners Club,Shell,Success,no
TX5319717,U9194,2495297355754561,745.44,Kochi,2024-04-23,08:47:26,Visa,Shell,Success,no
TX1770195,U1465,6224873197339958,1110.62,Mysore,2020-06-23,18:44:36,RuPay,Amazon,Success,no
TX1830702,U6458,7590475993180785,1763.87,Delhi,2018-10-07,11:04:52,American Express,Amazon,Failed,no
TX1531894,U3644,3120610550458245,633.44,Shillong,2023-11-25,12:48:58,Visa,Starbucks,Success,no
TX5948028,U9325,4150857111294635,752.53,Mysore,2020-10-19,18:09:25,MasterCard,Starbucks,Success,no
TX2361906,U3054,8260887719771961,803.87,Darjeeling,2025-02-13,04:50:49,RuPay,Best Buy,Success,no
TX8145729,U4970,8277534173274404,1058.35,Varanasi,2022-05-23,23:16:43,American Express,Walmart,Success,no
TX4011214,U3413,1023674676926215,1279.78,Leh,2023-09-29,06:36:48,MasterCard,Starbucks,Failed,no
TX6110817,U2869,5756234165235287,1317.44,Bangalore,2023-01-29,05:09:33,American Express,Target,Success,no
TX1144414,U1597,1548835056928887,419.93,Mumbai,2020-04-28,15:54:02,American Express,Walmart,Success,no
TX4691530,U9545,9725025522481008,286.95,Darjeeling,2024-11-01,06:04:31,MasterCard,Shell,Success,no
TX3596042,U207,0739185077787416,1761.45,Goa,2025-05-06,02:24:43,Visa,Amazon,Success,no
TX8935577,U4072,0202223266343151,563.09,Delhi,2022-04-13,08:08:33,MasterCard,Walmart,Success,no
TX5535788,U1327,1226515762098733,1365.45,Varanasi,2019-12-09,18:49:24,MasterCard,Walmart,Failed,no
TX7859621,U4771,7622103613133778,1186.46,Darjeeling,2024-11-04,02:50:27,Diners Club,Shell,Success,no
TX6249857,U457,9530247517301099,615.51,Hyderabad,2024-08-24,16:01:39,American Express,Flipkart,Success,no
